ICDec,ICRA,ICsigmaR,ICtime,ICmsec
33.595,94.5342,8.59625,2016-01-07 21:03:12,823536
60.5698,148.897,1.04286,2016-01-01 02:49:49,208311
11.7101,131.42,0.854726,2016-01-28 06:00:52,728127
36.8332,52.1631,0.534899,2016-01-25 02:08:34,122151
37.4684,13.0684,0.397204,2016-01-01 14:19:49,753157
3.99661,78.9554,1.92235,2016-01-12 17:04:39,31780
31.5209,221.478,1.05014,2016-01-04 05:10:23,297397
38.9843,136.615,1.48011,2016-01-27 00:25:10,643065
27.262,55.5005,0.799906,2016-01-18 22:47:25,553248
6.14527,345.023,2.4082,2016-01-11 18:09:41,552894
40.9021,356.16,0.727525,2016-01-02 23:05:38,50561
4.44544,233.164,3.18273,2016-01-13 16:46:17,40474
21.9663,358.862,1.90709,2016-01-01 21:24:18,105880
46.7299,10.5296,1.27983,2016-01-11 11:28:51,594072
19.4214,8.75337,0.479908,2016-01-08 05:32:06,694791
69.1262,264.213,0.29415,2016-01-01 12:58:04,135205
35.6028,267.524,1.48861,2016-01-12 09:59:03,364901
73.1932,335.027,0.993665,2016-01-10 12:57:55,716936
83.166,228.109,0.784609,2016-01-02 22:48:49,708956
69.9127,159.546,2.07265,2016-01-18 20:30:29,703986
77.0149,45.7859,0.538377,2016-01-28 21:15:02,657862
82.872,71.0976,0.913841,2016-01-19 16:58:30,120877
82.3771,292.834,5.1278,2016-01-30 01:56:03,286529
48.4129,25.4589,3.86427,2016-01-17 04:04:46,483687
30.9796,85.3916,0.363739,2016-01-17 17:51:14,365372
86.154,137.022,4.94519,2016-01-01 10:38:47,47817
60.106,9.79898,0.72733,2016-01-06 08:44:09,397900
86.26,74.5742,3.33165,2016-01-22 22:05:58,389550
56.5145,65.2957,0.301059,2016-01-28 04:29:44,368117
88.4284,239.188,1.75912,2016-01-28 01:19:40,58311
14.5186,335.387,1.41204,2016-01-18 05:21:31,472790
21.2509,208.531,0.796279,2016-01-18 00:53:59,521144
1.09747,247.204,1.82041,2016-01-23 21:12:58,284614
24.4699,103.101,0.653489,2016-01-08 03:16:49,702001
21.4414,309.326,0.517436,2016-01-17 08:04:05,820447
1.56894,7.76405,1.64696,2016-01-03 11:29:40,264462
55.1748,45.1728,0.700972,2016-01-07 17:53:32,254776
83.8243,343.799,1.09809,2016-01-09 12:01:09,665741
72.2458,141.461,0.485209,2016-01-12 17:21:25,23762
66.1048,31.0504,1.57091,2016-01-29 01:48:57,204052
51.2467,256.067,1.83954,2016-01-28 18:36:55,517727
0.131331,239.102,0.681415,2016-01-10 16:41:21,242598
77.9634,53.7032,3.14901,2016-01-24 10:26:09,793542
84.89,4.03573,1.13516,2016-01-31 19:47:31,313597
37.4542,169.958,13.802,2016-01-05 06:09:57,25421
88.7673,246.962,0.988082,2016-01-02 21:06:27,179995
26.5437,193.192,1.49807,2016-01-25 06:36:52,411269
74.6911,287.698,1.81505,2016-01-28 03:32:02,815496
58.433,106.274,1.25124,2016-01-06 17:55:13,76447
54.8452,328.104,0.685236,2016-01-18 05:09:00,35122
77.3359,162.184,1.40439,2016-01-26 02:07:39,860297
11.7595,91.5213,0.558552,2016-01-15 00:33:40,859479
50.44,310.852,0.480924,2016-01-12 19:38:04,345018
47.7367,183.192,6.81712,2016-01-31 05:47:30,538170
58.7951,128.989,2.33936,2016-01-08 12:46:43,50535
62.2893,149.155,0.18567,2016-01-29 19:59:14,61255
78.2667,153.184,1.37508,2016-01-16 20:29:51,573501
50.85,41.7699,5.92344,2016-01-14 09:50:55,933981
38.3677,226.599,1.19856,2016-01-04 15:28:12,814559
47.3941,276.754,5.03135,2016-01-17 01:08:19,681332
72.181,188.85,1.58066,2016-01-20 02:36:43,866108
5.20938,254.215,2.5813,2016-01-18 21:26:18,802120
16.9878,254.747,1.04552,2016-01-14 05:42:26,726159
22.9176,136.489,2.91386,2016-01-15 12:39:49,356114
27.5275,236.906,0.564105,2016-01-02 13:26:06,143156
33.6595,85.2989,0.74399,2016-01-24 05:08:19,567317
12.283,160.934,1.84818,2016-01-09 04:23:46,776628
20.3207,129.375,1.66669,2016-01-13 18:34:54,572917
26.5116,276.675,0.864819,2016-01-31 06:05:14,457867
36.0209,120.438,0.340476,2016-01-25 21:07:46,905483
85.9317,166.497,3.52784,2016-01-03 00:32:57,233734
24.424,157.601,0.764636,2016-01-13 12:03:43,212808
39.1425,346.895,0.265188,2016-01-12 03:17:16,242363
38.8313,155.882,1.22001,2016-01-18 20:30:39,23618
5.55435,277.31,0.691227,2016-01-15 06:49:16,139056
46.1292,237.68,0.52185,2016-01-29 20:13:56,155475
35.954,266.02,1.22115,2016-01-30 02:26:26,618663
47.4928,71.0961,1.36531,2016-01-08 23:41:59,946469
24.2828,143.281,1.15532,2016-01-01 10:23:20,741205
19.7004,241.82,0.495855,2016-01-19 13:13:53,467083
27.018,222.316,1.85418,2016-01-20 20:32:10,634773
84.1046,175.531,1.11177,2016-01-12 02:58:05,387491
80.9361,135.613,6.09849,2016-01-23 07:37:46,928109
64.1469,273.274,1.99572,2016-01-29 02:26:09,624642
68.5038,171.801,1.02902,2016-01-01 07:02:31,293627
48.1037,237.607,1.68139,2016-01-29 13:44:25,188745
74.7244,194.501,1.35442,2016-01-19 17:09:46,368290
83.3882,154.267,1.32162,2016-01-27 02:36:38,594174
36.897,129.762,1.44058,2016-01-24 18:51:49,321115
14.298,156.176,1.03313,2016-01-20 17:23:35,236373
3.68929,306.018,1.62608,2016-01-11 01:31:01,982170
24.9061,259.329,3.60246,2016-01-21 09:20:21,449007
83.8386,14.9229,0.559056,2016-01-11 12:01:09,856400
60.9695,237.509,5.05255,2016-01-27 01:36:19,385383
25.1267,246.7,0.992919,2016-01-22 23:34:44,86465
64.0669,40.5174,0.604823,2016-01-20 12:47:03,238037
39.6079,37.9687,0.513415,2016-01-22 00:01:41,852175
0.457889,210.943,2.21136,2016-01-15 07:41:34,707816
30.0651,253.773,0.609213,2016-01-14 03:50:29,513838
86.5464,94.9634,0.669097,2016-01-06 12:37:36,702285
24.4995,82.4575,0.786947,2016-01-16 04:48:30,882997
78.6537,2.74933,1.46688,2016-01-24 11:02:11,373524
46.1011,88.5373,1.354,2016-01-21 11:03:55,549110
60.5762,30.5433,0.952549,2016-01-22 09:13:31,385300
89.0162,101.194,0.564869,2016-01-19 10:18:41,759882
88.6778,53.7647,0.576555,2016-01-17 07:45:26,308833
2.03863,174.481,1.13059,2016-01-05 12:30:15,474761
42.3576,294.756,0.816744,2016-01-15 01:31:51,938726
11.0593,187.647,1.00918,2016-01-02 01:15:12,940169
28.9566,101.79,3.20899,2016-01-25 08:33:20,841580
57.3026,256.453,3.31067,2016-01-06 09:25:50,722527
41.5739,318.497,2.14125,2016-01-22 17:08:58,194983
70.2732,79.8049,1.81655,2016-01-12 18:18:21,297059
36.3618,117.108,0.644071,2016-01-12 09:53:33,805899
11.4327,60.2736,1.41808,2016-01-23 05:10:40,560006
36.4618,6.20305,0.732575,2016-01-28 16:32:36,751697
56.0722,76.4029,0.699518,2016-01-10 00:18:58,389850
74.2404,190.199,0.380711,2016-01-07 09:39:17,409442
8.92296,264.366,0.437237,2016-01-20 09:20:22,393846
63.0512,77.3939,0.527806,2016-01-15 21:11:44,401519
26.552,130.003,1.43045,2016-01-22 18:54:41,899563
45.7594,224.127,1.64685,2016-01-26 15:02:37,471245
89.6797,88.9416,1.63002,2016-01-18 12:13:42,120273
41.0251,120.938,1.18483,2016-01-29 03:15:23,171679
13.5717,283.744,1.4708,2016-01-08 23:59:37,349581
17.0406,34.1283,1.54648,2016-01-17 17:49:15,394771
54.5661,212.23,1.02453,2016-01-19 19:23:15,687087
12.7407,96.4543,1.83973,2016-01-08 22:38:20,316049
41.8556,324.42,0.803452,2016-01-01 07:03:30,720775
37.589,40.4031,1.30988,2016-01-16 00:02:26,325979
9.63201,351.17,0.90818,2016-01-28 12:27:31,932742
57.3452,226.816,1.11436,2016-01-20 22:54:30,927684
42.9345,56.5473,0.46512,2016-01-22 12:06:03,406526
76.5655,340.887,1.34307,2016-01-21 20:34:25,857968
30.775,346.606,0.719391,2016-01-21 00:54:55,350047
33.6135,105.026,2.09556,2016-01-30 10:41:17,621279
36.4107,165.23,1.86677,2016-01-13 12:44:03,195537
66.8154,120.391,3.45201,2016-01-17 01:23:14,19569
46.7105,293.033,1.34107,2016-01-08 14:22:01,750130
6.28079,185.979,1.94116,2016-01-13 05:45:46,97308
12.29,228.706,0.803022,2016-01-26 19:45:57,586127
86.9144,242.957,1.05685,2016-01-02 01:00:38,645657
56.1997,334.87,1.08019,2016-01-21 05:44:31,143093
85.6834,56.8463,0.787965,2016-01-29 13:16:29,202348
20.4307,303.289,0.63457,2016-01-26 00:49:12,951398
15.5767,29.7887,0.747077,2016-01-22 20:52:25,259556
31.1244,32.0035,0.973903,2016-01-21 20:46:15,507897
76.1157,95.1375,0.422608,2016-01-17 21:34:15,228511
18.9159,348.971,0.391054,2016-01-15 16:37:36,438689
76.5299,84.4355,2.64358,2016-01-16 17:00:56,11721
42.0952,290.662,0.583886,2016-01-30 14:05:29,26021
84.7434,312.476,0.474625,2016-01-06 03:54:16,380556
26.3993,14.1987,4.18582,2016-01-16 17:57:49,739989
26.8912,193.77,2.52553,2016-01-01 14:44:53,907299
49.712,170.786,2.02432,2016-01-01 02:50:03,852332
42.9968,189.645,7.64981,2016-01-14 10:15:11,66657
23.6947,202.439,0.427408,2016-01-07 23:41:45,330625
32.3354,300.45,0.739975,2016-01-04 09:47:56,527057
63.7218,279.75,0.600656,2016-01-18 11:34:57,21974
36.543,333.903,1.25233,2016-01-31 06:46:03,56260
71.8356,60.0823,0.595241,2016-01-17 09:40:24,821356
87.4357,250.308,1.21655,2016-01-21 06:40:24,781982
48.5994,9.57469,1.31869,2016-01-17 00:50:03,61846
14.0937,340.356,2.38956,2016-01-11 17:13:59,739849
28.7216,280.366,2.67093,2016-01-20 00:12:19,518718
63.9085,115.244,1.65211,2016-01-29 08:02:10,149857
53.4813,22.0295,2.32094,2016-01-12 08:15:49,103850
45.1411,181.005,1.29579,2016-01-09 12:44:28,979499
55.924,292.502,3.83116,2016-01-05 20:16:54,460886
29.2189,175.858,0.745245,2016-01-04 13:11:24,891024
63.1045,175.663,1.56985,2016-01-15 01:03:36,397514
15.4972,1.99813,1.65784,2016-01-16 10:23:09,990718
51.2378,328.566,1.70993,2016-01-12 06:19:41,638
50.8602,285.277,1.25229,2016-01-09 00:46:24,648088
33.5954,49.3164,0.853996,2016-01-15 05:42:25,598376
10.3226,169.292,3.93876,2016-01-26 02:36:04,680535
27.1354,280.958,1.42981,2016-01-20 23:28:12,126762
20.9076,240.178,0.863946,2016-01-20 22:23:44,657253
25.8144,245.892,0.810882,2016-01-08 08:06:12,19729
22.6805,185.654,0.919145,2016-01-23 23:47:44,695992
34.3152,310.778,1.20646,2016-01-09 13:40:50,891907
5.06804,260.054,1.47604,2016-01-08 17:44:13,123209
33.1415,23.1973,1.49329,2016-01-19 15:39:05,728932
59.3777,15.7791,0.911794,2016-01-09 00:01:41,953777
72.2673,176.821,2.09274,2016-01-27 12:00:15,102925
76.4738,151.674,1.7798,2016-01-21 06:52:33,129616
7.55497,222.7,0.582942,2016-01-31 05:54:35,513507
10.2455,83.1639,1.39072,2016-01-17 04:51:10,673352
88.5131,159.944,1.02112,2016-01-25 17:07:35,159378
13.4505,21.5264,0.963666,2016-01-23 16:04:19,875716
25.8461,169.431,1.10522,2016-01-14 15:58:42,302990
18.6109,205.314,0.942913,2016-01-29 12:50:47,720937
73.9262,124.295,0.693583,2016-01-16 15:28:59,24834
64.214,312.922,0.605065,2016-01-14 05:12:07,243798
88.2801,260.629,0.339049,2016-01-18 05:05:07,927949
77.7838,262.153,0.729608,2016-01-16 07:31:16,327619
40.2807,273.118,1.53943,2016-01-06 01:44:10,749863
83.5672,163.213,0.600475,2016-01-18 06:57:44,521267
52.2672,90.9657,0.878177,2016-01-30 12:25:00,483332
72.215,65.5589,3.36937,2016-01-26 15:29:45,826982
21.5338,305.28,1.85738,2016-01-22 04:45:57,118132
0.351051,250.956,0.981739,2016-01-24 10:17:35,459889
56.2628,278.137,1.11906,2016-01-03 18:00:13,223678
33.4116,196.017,0.369266,2016-01-15 03:39:04,682886
23.8361,84.1276,2.1848,2016-01-06 05:32:03,503484
70.1235,71.6013,2.42573,2016-01-14 11:08:43,217406
73.287,326.64,2.43671,2016-01-01 12:34:06,643217
88.5381,356.933,1.47989,2016-01-18 23:43:23,138055
15.1046,78.0464,0.943793,2016-01-28 10:15:21,381206
65.1803,54.6217,3.35737,2016-01-29 00:06:18,160623
60.6995,287.809,0.403988,2016-01-01 11:48:46,619838
10.4576,94.6085,0.418323,2016-01-08 05:54:51,164195
12.2301,209.575,1.20565,2016-01-01 23:20:19,511379
74.4465,346.408,0.911332,2016-01-07 06:10:54,666910
70.856,276.742,0.783566,2016-01-22 17:45:53,954718
33.4393,13.3187,0.978993,2016-01-10 16:34:15,905185
61.7245,255.828,6.56421,2016-01-25 09:05:57,612700
0.333475,162.606,0.53491,2016-01-01 01:32:21,361290
15.513,29.1371,1.895,2016-01-17 23:02:59,160484
46.1263,92.0026,0.886894,2016-01-16 12:18:15,198234
36.7616,50.417,0.448684,2016-01-03 02:20:50,91728
21.6744,264.319,1.64516,2016-01-31 09:11:35,824705
67.5662,330.493,1.91522,2016-01-28 13:35:16,765831
6.86527,72.7639,2.34301,2016-01-07 09:42:33,778675
62.0136,172.07,0.917266,2016-01-13 10:32:07,446476
71.5753,252.838,1.17479,2016-01-16 12:40:20,576264
52.3422,207.328,1.26161,2016-01-19 16:07:36,956401
79.4381,20.0205,0.615321,2016-01-21 23:29:36,935511
1.51321,14.5876,0.639638,2016-01-04 07:09:51,380254
12.8005,14.6329,0.847665,2016-01-22 02:06:52,196047
88.1742,99.8673,1.60661,2016-01-14 17:08:45,122135
44.2492,232.22,0.423343,2016-01-24 11:12:52,9707
14.8438,326.186,1.79055,2016-01-21 17:33:09,559370
15.111,311.766,1.03797,2016-01-02 15:49:32,255921
62.6984,358.846,0.593177,2016-01-01 01:22:26,849414
16.516,118.29,15.4754,2016-01-14 21:08:44,97126
6.69388,19.1701,5.94643,2016-01-09 17:04:23,266778
69.9984,29.5149,1.19252,2016-01-02 11:07:56,848897
74.0582,272.608,1.81621,2016-01-20 03:37:25,895965
61.937,274.939,0.287557,2016-01-16 03:22:13,507657
35.7269,180.556,1.21431,2016-01-27 13:38:45,75652
50.4029,341.068,1.51576,2016-01-06 02:15:21,733422
9.64739,165.131,0.908272,2016-01-25 06:07:01,423939
13.1657,25.5307,0.709756,2016-01-06 17:15:11,617462
9.51105,98.141,0.765754,2016-01-09 03:01:02,1382
9.97346,68.9267,2.3102,2016-01-27 19:18:10,958978
16.467,262.703,0.456382,2016-01-25 06:16:35,239907
84.9613,145.389,0.809916,2016-01-13 12:28:12,18866
7.22789,283.808,3.84266,2016-01-18 09:37:56,877477
72.6292,150.997,0.513172,2016-01-20 04:50:27,128035
32.4285,353.408,1.65558,2016-01-25 09:59:43,890088
43.8402,251.468,0.648497,2016-01-03 03:10:36,257556
30.5093,40.1476,1.21953,2016-01-09 08:32:18,917469
23.6776,323.336,1.2054,2016-01-22 14:21:50,651622
68.4575,249.204,1.67908,2016-01-11 12:22:49,880069
36.2626,28.9762,1.42578,2016-01-02 14:05:39,692984
81.678,89.0129,0.891206,2016-01-03 09:04:51,460213
66.685,99.8099,0.997729,2016-01-25 01:26:07,616792
45.4632,199.372,1.69039,2016-01-20 05:03:40,294115
57.8424,21.9465,3.96263,2016-01-27 02:38:01,303584
69.109,157.473,0.777036,2016-01-28 23:38:58,118964
43.2252,155.476,1.65447,2016-01-23 06:06:22,828514
49.1211,295.897,1.7312,2016-01-28 01:50:49,925181
34.438,61.6727,1.30618,2016-01-16 13:10:56,145428
17.3112,93.6981,1.14923,2016-01-05 18:28:26,884706
17.7917,100.886,0.545867,2016-01-01 14:53:13,214762
51.6915,176.782,0.534193,2016-01-01 17:24:15,579882
87.3355,257.475,3.07919,2016-01-09 19:31:53,469305
18.9516,339.999,0.993649,2016-01-08 15:24:39,704675
31.0815,231.463,2.85212,2016-01-14 07:33:22,287911
36.8333,133.543,0.668283,2016-01-03 22:18:52,515657
6.88267,234.802,0.889475,2016-01-30 22:49:17,234938
75.4905,110.039,0.918689,2016-01-16 12:32:06,304199
88.2367,205.716,0.70537,2016-01-02 21:18:12,918137
5.57764,135.832,0.578981,2016-01-06 09:14:33,69575
60.4645,177.347,1.24249,2016-01-31 21:11:11,101590
38.3546,319.318,1.75117,2016-01-28 01:02:06,776208
77.1957,272.329,0.541389,2016-01-22 15:48:56,174586
50.5132,36.7164,1.59654,2016-01-19 22:20:44,626085
63.9165,21.1303,0.929036,2016-01-20 08:50:37,745254
34.8136,277.526,1.20053,2016-01-10 21:24:51,848257
83.8438,211.75,0.834427,2016-01-01 22:04:42,612041
39.0746,284.57,0.900896,2016-01-17 20:23:54,554377
38.7173,344.082,4.04028,2016-01-23 14:14:21,752496
15.5691,124.233,2.52783,2016-01-18 21:50:07,552959
33.1906,268.873,1.36245,2016-01-27 06:15:54,957041
50.4035,245.582,0.417937,2016-01-06 00:43:20,822070
63.604,248.658,3.55582,2016-01-10 08:58:29,8760
60.0531,299.343,0.517544,2016-01-26 20:42:01,16995
37.8125,138.949,1.76957,2016-01-17 01:45:18,402509
31.905,242.424,0.756738,2016-01-29 14:44:14,260000
62.5068,204.385,1.00891,2016-01-12 02:18:07,934235
10.9596,287.922,0.676738,2016-01-28 06:14:13,894225
77.7541,3.55802,0.90734,2016-01-26 21:15:40,100225
52.3331,178.391,1.92679,2016-01-26 18:44:28,662167
66.4228,205.976,0.702164,2016-01-27 12:00:27,786854
71.1671,234.51,1.36859,2016-01-01 00:00:40,687458
17.77,249.027,1.07582,2016-01-08 12:53:29,357038
55.0505,44.989,1.11951,2016-01-03 03:47:06,531702
37.0232,177.788,1.55028,2016-01-13 10:48:54,703325
22.3954,18.3333,0.289348,2016-01-08 17:34:45,594801
86.0211,174.62,1.41924,2016-01-29 05:15:46,860233
11.9437,251.223,1.09141,2016-01-13 23:12:50,981839
5.5365,140.492,2.37431,2016-01-17 05:48:02,212985
46.8989,36.0221,0.2667,2016-01-15 22:44:24,945674
40.1143,255.29,0.711045,2016-01-06 16:30:30,631295
86.1572,72.4074,4.3085,2016-01-14 16:44:54,630057
34.5998,210.944,0.568844,2016-01-03 16:42:54,565001
2.55015,178.634,2.46285,2016-01-03 22:43:40,248402
74.5417,111.35,0.647766,2016-01-02 18:17:59,936079
44.03,95.4611,1.96974,2016-01-23 04:24:34,556901
15.2643,132.045,1.36437,2016-01-06 20:44:21,423626
44.7219,268.401,0.403637,2016-01-03 01:38:51,650916
49.0958,262.963,1.16304,2016-01-15 09:50:48,394689
18.9897,357.842,1.51715,2016-01-18 08:45:08,828282
6.62784,84.5264,2.05515,2016-01-30 00:06:05,834499
61.4939,324.679,0.941827,2016-01-18 15:37:20,802109
67.0655,302.647,2.56542,2016-01-27 16:18:11,457529
41.8394,340.512,1.64495,2016-01-14 10:23:00,933661
56.8598,325.934,0.798177,2016-01-18 17:47:00,563926
19.552,211.947,2.73975,2016-01-21 00:24:39,322077
42.4738,216.664,1.1115,2016-01-16 20:21:50,979996
62.2833,349.732,1.39983,2016-01-31 20:40:33,514997
17.0404,153.596,0.887789,2016-01-21 01:16:48,758130
65.8731,225.119,0.328075,2016-01-08 17:36:47,124207
2.11711,154.582,1.37378,2016-01-02 21:35:43,739228
15.0972,30.7205,0.800937,2016-01-16 05:34:51,669389
24.4787,48.2485,0.753298,2016-01-29 23:19:35,38245
10.5992,115.857,0.790824,2016-01-24 00:11:09,249474
15.5375,56.973,0.829188,2016-01-07 07:11:15,676548
67.7303,33.584,0.561504,2016-01-08 03:36:42,922027
50.8421,73.877,0.639598,2016-01-14 07:02:59,573811
0.285017,184.177,2.24722,2016-01-17 21:32:08,458415
31.9342,226.75,2.00846,2016-01-14 21:31:48,11256
3.59958,225.568,2.40697,2016-01-17 07:53:54,468644
81.8596,135.506,0.658508,2016-01-05 10:02:11,33445
24.4556,6.16391,1.36643,2016-01-01 14:18:30,257616
23.097,46.314,0.115241,2016-01-15 02:50:54,365936
44.997,45.9144,1.80568,2016-01-20 03:56:18,370814
15.2758,296.778,1.02908,2016-01-29 12:54:01,268080
68.7243,101.216,2.59072,2016-01-19 21:54:11,731316
9.71333,50.6017,1.12377,2016-01-11 02:07:28,813601
56.8577,210.079,0.459425,2016-01-22 07:33:45,252685
83.5159,314.701,2.29379,2016-01-30 10:35:48,955054
14.336,325.924,0.246761,2016-01-05 19:51:42,967723
16.8755,4.54198,4.34233,2016-01-16 00:10:15,569887
23.7251,287.383,0.710641,2016-01-07 00:08:47,17896
28.1986,284.978,0.554828,2016-01-24 06:46:04,20347
35.7086,175.232,1.81473,2016-01-19 18:59:32,578368
9.65867,64.0411,0.892823,2016-01-04 18:21:36,594851
30.9165,300.365,1.19504,2016-01-01 10:19:51,678325
46.5301,52.2921,1.92251,2016-01-06 02:24:30,207601
35.7211,195.126,0.530247,2016-01-10 01:07:35,823895
68.6697,177.17,3.53972,2016-01-22 03:15:22,621535
83.9622,236.67,0.68834,2016-01-14 17:34:20,9550
50.8546,230.3,0.460453,2016-01-31 14:21:35,404701
32.6548,308.09,1.71513,2016-01-27 08:18:24,818620
80.3992,251.44,0.453332,2016-01-10 17:29:19,365795
89.9412,49.1628,0.540917,2016-01-30 09:52:25,76720
21.2476,195.853,2.46492,2016-01-02 01:04:38,67335
61.4215,209.14,0.595913,2016-01-20 06:34:42,461513
9.95157,11.2566,1.24777,2016-01-29 20:13:04,562684
44.4664,110.958,0.799976,2016-01-29 10:57:01,309119
56.252,336.434,0.416518,2016-01-03 23:27:25,40359
76.715,303.704,0.496063,2016-01-30 06:49:01,70948
82.3334,319.606,1.54339,2016-01-30 15:45:36,605208
84.0807,102.591,0.507102,2016-01-17 00:08:29,508893
11.9009,315.968,3.02311,2016-01-08 12:51:19,126723
58.8002,275.351,4.16828,2016-01-24 04:20:47,676721
7.23265,301.642,2.05328,2016-01-19 10:16:04,131331
82.9448,14.0185,1.33631,2016-01-10 10:21:56,812123
54.6695,219.32,1.22704,2016-01-04 13:27:12,97413
38.9386,223.331,0.435116,2016-01-02 05:13:16,798287
9.40719,334.664,3.65389,2016-01-23 13:24:37,708444
46.7417,111.145,0.51389,2016-01-25 15:24:41,302521
37.2816,289.921,1.4008,2016-01-06 11:39:53,697000
10.9839,196.821,0.887633,2016-01-29 03:44:22,879120
63.5663,254.646,0.507383,2016-01-29 02:03:26,478130
73.8397,150.281,0.940919,2016-01-15 16:19:20,671508
71.1927,181.65,0.694493,2016-01-05 07:55:31,106089
66.896,37.3805,2.02527,2016-01-01 21:05:22,451849
78.6126,342.346,4.131,2016-01-29 01:14:38,994249
47.89,240.815,2.27814,2016-01-21 21:16:39,988277
48.5405,354.08,1.90119,2016-01-21 11:12:35,476533
62.2766,304.199,1.2465,2016-01-20 00:53:59,115960
18.1509,299.211,0.472781,2016-01-16 06:28:34,630770
86.7096,260.183,1.78042,2016-01-11 04:29:22,557284
53.2484,204.062,8.11479,2016-01-25 16:41:02,325322
15.6211,20.8667,0.429011,2016-01-04 16:23:38,666769
14.4385,228.72,1.56062,2016-01-13 19:50:09,950911
42.9163,68.1872,0.683148,2016-01-29 13:02:59,133984
31.7727,33.3738,0.842893,2016-01-14 21:32:31,47628
72.6085,106.004,1.46893,2016-01-04 07:31:24,110635
85.1627,209.951,1.95941,2016-01-21 01:15:31,391154
23.8189,17.6295,0.895385,2016-01-07 16:41:37,863231
36.8737,103.507,0.737157,2016-01-13 12:32:33,847487
14.3274,349.243,0.404599,2016-01-16 11:08:10,371344
80.9591,8.42587,0.705579,2016-01-19 10:22:32,193014
47.5043,18.4626,0.377814,2016-01-18 22:47:14,946472
53.7199,140.903,3.61224,2016-01-28 01:55:40,301627
64.5749,178.341,1.18622,2016-01-01 18:36:07,902324
4.74676,281.068,3.35779,2016-01-03 20:05:05,776463
28.4759,73.3635,1.26679,2016-01-16 01:40:24,972644
44.8112,38.8858,0.44862,2016-01-19 04:57:28,414640
71.6886,301.71,1.15378,2016-01-30 17:47:00,510366
32.8383,266.405,1.27398,2016-01-21 21:51:34,4604
26.4352,189.011,0.834256,2016-01-20 02:59:52,572950
16.385,308.963,1.91957,2016-01-08 14:17:35,706110
64.5337,215.924,1.26102,2016-01-31 04:14:33,326581
87.8389,180.528,1.48199,2016-01-13 02:55:21,455542
22.6647,239.042,4.99207,2016-01-26 11:49:52,474021
33.3082,181.907,1.15332,2016-01-23 13:48:18,323928
33.6537,345.461,1.87643,2016-01-02 04:08:36,210831
26.2365,177.428,0.489486,2016-01-14 23:17:13,330109
34.8726,147.151,2.18034,2016-01-05 09:47:15,626866
88.4566,22.045,2.19157,2016-01-02 22:42:22,599311
20.8328,258.769,0.996326,2016-01-19 22:47:23,583354
13.3357,268.456,0.38586,2016-01-30 20:12:23,575007
1.762,146.866,1.5233,2016-01-11 02:56:03,384382
22.7036,4.7857,4.78424,2016-01-05 05:11:17,844936
